Date,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
11/18/2016,21600179,Final,1610612738,1610612744,2016,1610612738,88,0.373,0.789,0.344,19,43,1610612744,104,0.489,0.583,0.321,33,50,0
11/18/2016,21600178,Final,1610612760,1610612751,2016,1610612760,124,0.551,0.792,0.269,23,46,1610612751,105,0.422,0.8,0.379,19,30,1
11/18/2016,21600181,Final,1610612743,1610612761,2016,1610612743,111,0.47,0.744,0.16,29,59,1610612761,113,0.457,0.613,0.348,23,44,0
11/18/2016,21600176,Final,1610612754,1610612756,2016,1610612754,96,0.474,0.793,0.143,18,35,1610612756,116,0.474,0.833,0.346,21,46,0
11/18/2016,21600182,Final,1610612747,1610612759,2016,1610612747,107,0.448,0.81,0.48,24,45,1610612759,116,0.564,0.947,0.417,30,34,0
11/18/2016,21600183,Final,1610612758,1610612746,2016,1610612758,115,0.442,0.829,0.385,21,37,1610612746,121,0.526,0.824,0.448,27,37,0
11/19/2016,21600190,Final,1610612763,1610612750,2016,1610612763,93,0.382,0.868,0.111,15,46,1610612750,71,0.391,0.636,0.318,16,34,1
11/19/2016,21600187,Final,1610612753,1610612742,2016,1610612753,95,0.436,0.864,0.381,17,50,1610612742,87,0.338,0.815,0.464,13,34,1
11/19/2016,21600188,Final,1610612765,1610612738,2016,1610612765,92,0.43,0.688,0.35,22,50,1610612738,94,0.402,0.941,0.387,22,46,0
11/19/2016,21600192,Final,1610612746,1610612741,2016,1610612746,102,0.468,0.826,0.407,20,38,1610612741,95,0.429,0.833,0.3,17,41,1
11/19/2016,21600184,Final,1610612745,1610612762,2016,1610612745,111,0.447,0.75,0.375,28,39,1610612762,102,0.513,0.706,0.444,22,43,1
11/19/2016,21600189,Final,1610612755,1610612756,2016,1610612755,120,0.523,0.65,0.486,33,44,1610612756,105,0.424,0.618,0.286,18,44,1
11/19/2016,21600186,Final,1610612764,1610612748,2016,1610612764,111,0.472,0.727,0.407,22,40,1610612748,114,0.506,0.577,0.481,21,47,0
11/19/2016,21600185,Final,1610612740,1610612766,2016,1610612740,121,0.439,0.84,0.389,27,53,1610612766,116,0.412,0.75,0.349,29,52,1
11/19/2016,21600191,Final,1610612749,1610612744,2016,1610612749,121,0.517,0.76,0.5,27,41,1610612744,124,0.442,0.813,0.368,30,45,0
11/20/2016,21600197,Final,1610612743,1610612762,2016,1610612743,105,0.488,0.433,0.364,31,49,1610612762,91,0.388,0.783,0.259,15,49,1
11/20/2016,21600193,Final,1610612752,1610612737,2016,1610612752,104,0.477,0.714,0.37,21,50,1610612737,94,0.4,0.69,0.286,17,48,1
11/20/2016,21600196,Final,1610612758,1610612761,2016,1610612758,102,0.444,0.76,0.407,26,37,1610612761,99,0.4,0.917,0.375,16,48,1
11/20/2016,21600195,Final,1610612760,1610612754,2016,1610612760,111,0.436,0.722,0.278,28,49,1610612754,115,0.449,0.774,0.5,23,51,0
11/20/2016,21600198,Final,1610612747,1610612741,2016,1610612747,110,0.441,0.714,0.419,26,37,1610612741,118,0.517,0.714,0.364,27,56,0
11/20/2016,21600194,Final,1610612751,1610612757,2016,1610612751,109,0.398,0.806,0.286,22,36,1610612757,129,0.576,0.762,0.417,23,50,0
11/21/2016,21600204,Final,1610612749,1610612753,2016,1610612749,93,0.407,0.714,0.276,25,37,1610612753,89,0.416,0.75,0.28,21,54,1
11/21/2016,21600206,Final,1610612759,1610612742,2016,1610612759,96,0.467,0.72,0.4,24,39,1610612742,91,0.473,0.65,0.296,16,40,1
11/21/2016,21600199,Final,1610612755,1610612748,2016,1610612755,101,0.474,0.8,0.423,21,40,1610612748,94,0.386,0.679,0.226,17,50,1
11/21/2016,21600205,Final,1610612750,1610612738,2016,1610612750,93,0.419,0.68,0.167,23,51,1610612738,99,0.452,0.786,0.316,20,39,0
11/21/2016,21600203,Final,1610612765,1610612745,2016,1610612765,96,0.414,0.708,0.412,19,39,1610612745,99,0.449,0.704,0.323,22,46,0
11/21/2016,21600200,Final,1610612764,1610612756,2016,1610612764,106,0.407,0.647,0.357,25,45,1610612756,101,0.429,0.8,0.407,22,52,1
11/21/2016,21600201,Final,1610612766,1610612763,2016,1610612766,90,0.411,0.636,0.29,20,39,1610612763,105,0.476,0.765,0.462,24,40,0
11/21/2016,21600207,Final,1610612746,1610612761,2016,1610612746,123,0.527,0.833,0.4,23,42,1610612761,115,0.5,0.844,0.421,19,32,1
11/21/2016,21600202,Final,1610612754,1610612744,2016,1610612754,83,0.32,0.917,0.261,13,49,1610612744,120,0.444,0.844,0.361,31,60,0
11/22/2016,21600208,Final,1610612752,1610612757,2016,1610612752,107,0.469,1,0.31,26,43,1610612757,103,0.442,0.808,0.273,18,44,1
11/22/2016,21600210,Final,1610612743,1610612741,2016,1610612743,110,0.43,0.824,0.455,26,55,1610612741,107,0.453,0.833,0.333,22,48,1
11/22/2016,21600211,Final,1610612747,1610612760,2016,1610612747,111,0.506,0.813,0.519,25,35,1610612760,109,0.489,0.727,0.407,29,40,1
11/22/2016,21600209,Final,1610612737,1610612740,2016,1610612737,94,0.459,0.6,0.345,22,40,1610612740,112,0.523,0.917,0.44,29,40,0
11/23/2016,21600221,Final,1610612762,1610612743,2016,1610612762,108,0.494,0.71,0.308,19,51,1610612743,83,0.318,0.581,0.333,14,49,1
11/23/2016,21600218,Final,1610612765,1610612748,2016,1610612765,107,0.494,0.84,0.316,22,49,1610612748,84,0.36,0.767,0.269,19,37,1
11/23/2016,21600214,Final,1610612753,1610612756,2016,1610612753,87,0.363,0.609,0.28,17,44,1610612756,92,0.452,0.773,0.409,15,44,0
11/23/2016,21600216,Final,1610612754,1610612737,2016,1610612754,85,0.405,0.714,0.259,16,37,1610612737,96,0.424,0.864,0.25,17,56,0
11/23/2016,21600222,Final,1610612740,1610612750,2016,1610612740,117,0.542,0.783,0.375,27,45,1610612750,96,0.384,0.818,0.176,23,41,1
11/23/2016,21600224,Final,1610612758,1610612760,2016,1610612758,116,0.468,0.941,0.429,26,46,1610612760,101,0.421,0.789,0.28,18,38,1
11/23/2016,21600212,Final,1610612755,1610612763,2016,1610612755,99,0.376,0.739,0.333,24,56,1610612763,104,0.384,0.75,0.345,24,46,0
11/23/2016,21600223,Final,1610612744,1610612747,2016,1610612744,149,0.616,0.686,0.528,47,48,1610612747,106,0.43,0.818,0.4,22,37,1
11/23/2016,21600217,Final,1610612751,1610612738,2016,1610612751,92,0.395,0.636,0.323,18,45,1610612738,111,0.459,0.75,0.395,26,51,0
11/23/2016,21600219,Final,1610612745,1610612761,2016,1610612745,102,0.487,1,0.333,29,39,1610612761,115,0.489,0.81,0.522,28,38,0
11/23/2016,21600213,Final,1610612766,1610612759,2016,1610612766,114,0.506,0.722,0.55,30,44,1610612759,119,0.512,0.9,0.419,28,34,0
11/23/2016,21600220,Final,1610612742,1610612746,2016,1610612742,104,0.452,0.944,0.458,23,44,1610612746,124,0.506,0.742,0.469,26,43,0
11/23/2016,21600215,Final,1610612739,1610612757,2016,1610612739,137,0.533,0.741,0.583,30,41,1610612757,125,0.522,0.947,0.448,27,38,1
11/25/2016,21600231,Final,1610612762,1610612737,2016,1610612762,95,0.438,0.833,0.294,17,55,1610612737,68,0.313,0.667,0.32,11,40,1
11/25/2016,21600233,Final,1610612763,1610612748,2016,1610612763,81,0.354,0.826,0.211,14,51,1610612748,90,0.388,0.667,0.387,17,44,0
11/25/2016,21600227,Final,1610612739,1610612742,2016,1610612739,128,0.506,0.917,0.465,30,47,1610612742,90,0.407,0.667,0.229,29,39,1
11/25/2016,21600226,Final,1610612753,1610612764,2016,1610612753,91,0.438,0.7,0.304,18,49,1610612764,94,0.455,0.8,0.207,26,37,0
11/25/2016,21600230,Final,1610612765,1610612746,2016,1610612765,108,0.522,0.714,0.474,26,42,1610612746,97,0.479,0.769,0.333,26,33,1
11/25/2016,21600234,Final,1610612754,1610612751,2016,1610612754,118,0.552,0.688,0.423,25,47,1610612751,97,0.456,0.609,0.324,24,38,1
11/25/2016,21600236,Final,1610612756,1610612750,2016,1610612756,85,0.405,0.714,0.231,17,48,1610612750,98,0.4,0.92,0.318,16,39,0
11/25/2016,21600237,Final,1610612757,1610612740,2016,1610612757,119,0.47,0.765,0.375,30,52,1610612740,104,0.474,0.655,0.565,20,34,1
11/25/2016,21600229,Final,1610612755,1610612741,2016,1610612755,89,0.397,0.818,0.409,18,48,1610612741,105,0.444,0.731,0.286,24,51,0
11/25/2016,21600232,Final,1610612749,1610612761,2016,1610612749,99,0.506,0.583,0.414,26,38,1610612761,105,0.463,0.789,0.438,18,38,0
11/25/2016,21600238,Final,1610612747,1610612744,2016,1610612747,85,0.356,0.696,0.227,20,45,1610612744,109,0.518,0.706,0.393,31,44,0
11/25/2016,21600225,Final,1610612738,1610612759,2016,1610612738,103,0.462,0.778,0.353,32,36,1610612759,109,0.469,0.88,0.458,24,45,0
11/25/2016,21600228,Final,1610612752,1610612766,2016,1610612752,113,0.464,0.923,0.393,26,55,1610612766,111,0.462,0.63,0.276,25,46,1
11/25/2016,21600239,Final,1610612758,1610612745,2016,1610612758,104,0.488,0.81,0.281,24,37,1610612745,117,0.471,0.8,0.42,27,42,0
11/25/2016,21600235,Final,1610612743,1610612760,2016,1610612743,129,0.475,0.778,0.353,34,52,1610612760,132,0.5,0.793,0.5,29,40,0
11/26/2016,21600242,Final,1610612760,1610612765,2016,1610612760,106,0.506,0.538,0.348,23,43,1610612765,88,0.451,0.765,0.053,11,32,1
11/26/2016,21600241,Final,1610612766,1610612752,2016,1610612766,107,0.438,0.69,0.364,16,52,1610612752,102,0.374,0.8,0.375,26,47,1
11/26/2016,21600244,Final,1610612744,1610612750,2016,1610612744,115,0.556,0.824,0.5,25,45,1610612750,102,0.461,0.833,0.286,22,32,1
11/26/2016,21600243,Final,1610612748,1610612763,2016,1610612748,107,0.494,0.667,0.355,18,39,1610612763,110,0.507,0.818,0.36,23,34,0
11/26/2016,21600240,Final,1610612764,1610612759,2016,1610612764,100,0.477,0.714,0.273,21,40,1610612759,112,0.533,0.793,0.375,22,38,0
11/27/2016,21600249,Final,1610612754,1610612746,2016,1610612754,91,0.435,0.857,0.263,26,52,1610612746,70,0.314,0.815,0.167,11,40,1
11/27/2016,21600250,Final,1610612742,1610612740,2016,1610612742,91,0.416,0.85,0.37,19,46,1610612740,81,0.39,0.889,0.25,17,42,1
11/27/2016,21600252,Final,1610612747,1610612737,2016,1610612747,109,0.442,0.85,0.4,20,53,1610612737,94,0.443,0.4,0.343,25,38,1
11/27/2016,21600248,Final,1610612753,1610612749,2016,1610612753,96,0.413,0.765,0.25,24,46,1610612749,104,0.477,0.7,0.333,24,53,0
11/27/2016,21600245,Final,1610612755,1610612739,2016,1610612755,108,0.467,0.7,0.441,29,50,1610612739,112,0.413,0.857,0.3,19,46,0
11/27/2016,21600246,Final,1610612756,1610612743,2016,1610612756,114,0.404,0.861,0.44,11,46,1610612743,120,0.438,0.906,0.448,21,49,0
11/27/2016,21600247,Final,1610612751,1610612758,2016,1610612751,105,0.437,0.929,0.4,19,42,1610612758,122,0.535,0.773,0.565,24,45,0
11/27/2016,21600251,Final,1610612757,1610612745,2016,1610612757,114,0.482,0.759,0.364,24,35,1610612745,130,0.561,0.75,0.472,26,36,0
11/28/2016,21600253,Final,1610612764,1610612758,2016,1610612764,101,0.412,0.808,0.4,22,49,1610612758,95,0.409,0.615,0.143,20,44,1
11/28/2016,21600254,Final,1610612761,1610612755,2016,1610612761,122,0.545,0.806,0.684,22,42,1610612755,95,0.419,0.692,0.412,27,38,1
11/28/2016,21600259,Final,1610612744,1610612737,2016,1610612744,105,0.435,0.792,0.343,25,41,1610612737,100,0.424,0.7,0.241,20,50,1
11/28/2016,21600257,Final,1610612763,1610612766,2016,1610612763,85,0.404,0.462,0.241,21,42,1610612766,104,0.439,0.742,0.346,24,47,0
11/28/2016,21600255,Final,1610612752,1610612760,2016,1610612752,103,0.396,0.893,0.316,20,40,1610612760,112,0.5,0.667,0.364,25,53,0
11/28/2016,21600258,Final,1610612750,1610612762,2016,1610612750,103,0.444,0.96,0.368,26,39,1610612762,112,0.506,0.824,0.222,19,42,0
11/28/2016,21600256,Final,1610612748,1610612738,2016,1610612748,104,0.475,0.688,0.2,24,41,1610612738,112,0.482,0.808,0.407,26,40,0
11/29/2016,21600263,Final,1610612740,1610612747,2016,1610612740,105,0.432,0.84,0.258,24,54,1610612747,88,0.425,0.5,0.167,26,47,1
11/29/2016,21600264,Final,1610612759,1610612753,2016,1610612759,83,0.368,0.846,0.25,19,45,1610612753,95,0.453,0.917,0.4,25,40,0
11/29/2016,21600262,Final,1610612749,1610612739,2016,1610612749,118,0.535,0.826,0.368,27,43,1610612739,101,0.427,0.742,0.359,17,35,1
11/29/2016,21600265,Final,1610612762,1610612745,2016,1610612762,120,0.554,0.852,0.536,23,40,1610612745,101,0.407,0.727,0.367,14,38,1
11/29/2016,21600260,Final,1610612766,1610612765,2016,1610612766,89,0.397,0.857,0.333,21,40,1610612765,112,0.489,0.909,0.429,21,44,0
11/29/2016,21600261,Final,1610612751,1610612746,2016,1610612751,127,0.433,0.667,0.342,22,54,1610612746,122,0.422,0.773,0.325,21,56,1
11/30/2016,21600272,Final,1610612742,1610612759,2016,1610612742,87,0.429,0.786,0.333,16,37,1610612759,94,0.465,0.708,0.579,16,42,0
11/30/2016,21600269,Final,1610612741,1610612747,2016,1610612741,90,0.352,0.759,0.19,22,46,1610612747,96,0.407,0.683,0.25,17,60,0
11/30/2016,21600268,Final,1610612761,1610612763,2016,1610612761,120,0.551,0.848,0.5,23,43,1610612763,105,0.439,0.846,0.407,16,30,1
11/30/2016,21600273,Final,1610612743,1610612748,2016,1610612743,98,0.418,0.625,0.318,28,55,1610612748,106,0.441,0.577,0.375,26,48,0
11/30/2016,21600271,Final,1610612750,1610612752,2016,1610612750,104,0.442,0.821,0.211,17,40,1610612752,106,0.451,0.733,0.406,24,39,0
11/30/2016,21600274,Final,1610612756,1610612737,2016,1610612756,109,0.449,0.76,0.476,15,41,1610612737,107,0.506,0.8,0.36,20,40,1
11/30/2016,21600275,Final,1610612757,1610612754,2016,1610612757,131,0.543,0.895,0.375,29,40,1610612754,109,0.5,0.886,0.429,19,32,1
11/30/2016,21600270,Final,1610612760,1610612764,2016,1610612760,126,0.484,0.71,0.4,28,47,1610612764,115,0.449,0.654,0.357,25,48,1
11/30/2016,21600267,Final,1610612738,1610612765,2016,1610612738,114,0.44,0.95,0.357,26,33,1610612765,121,0.552,0.762,0.45,28,52,0
12/1/2016,21600276,Final,1610612766,1610612742,2016,1610612766,97,0.473,0.71,0.278,24,39,1610612742,87,0.372,0.778,0.29,18,41,1
12/1/2016,21600278,Final,1610612763,1610612753,2016,1610612763,95,0.418,0.786,0.389,18,39,1610612753,94,0.446,0.71,0.25,15,42,1
12/1/2016,21600277,Final,1610612751,1610612749,2016,1610612751,93,0.382,0.813,0.3,20,40,1610612749,111,0.45,0.828,0.441,23,48,0
12/1/2016,21600280,Final,1610612762,1610612748,2016,1610612762,110,0.548,0.765,0.567,24,31,1610612748,111,0.512,0.789,0.421,16,40,0
12/1/2016,21600279,Final,1610612739,1610612746,2016,1610612739,94,0.406,0.744,0.375,12,36,1610612746,113,0.472,0.667,0.419,33,47,0
12/1/2016,21600281,Final,1610612744,1610612745,2016,1610612744,127,0.413,0.784,0.273,31,54,1610612745,132,0.444,0.733,0.318,26,56,0
12/2/2016,21600284,Final,1610612761,1610612747,2016,1610612761,113,0.542,0.846,0.414,25,44,1610612747,80,0.344,0.588,0.231,16,46,1
12/2/2016,21600283,Final,1610612738,1610612758,2016,1610612738,97,0.409,0.933,0.393,25,45,1610612758,92,0.375,0.8,0.231,22,51,1
12/2/2016,21600282,Final,1610612755,1610612753,2016,1610612755,88,0.379,0.7,0.281,24,46,1610612753,105,0.474,0.692,0.5,24,47,0
12/2/2016,21600289,Final,1610612759,1610612764,2016,1610612759,107,0.488,0.636,0.4,27,37,1610612764,105,0.506,0.889,0.636,25,43,1
12/2/2016,21600286,Final,1610612741,1610612739,2016,1610612741,111,0.49,0.824,0.167,31,49,1610612739,105,0.542,0.5,0.385,30,33,1
12/2/2016,21600287,Final,1610612740,1610612746,2016,1610612740,96,0.459,0.619,0.25,21,40,1610612746,114,0.511,0.875,0.417,27,47,0
12/2/2016,21600285,Final,1610612752,1610612750,2016,1610612752,118,0.477,0.8,0.387,26,43,1610612750,114,0.466,0.917,0.357,25,43,1
12/2/2016,21600288,Final,1610612737,1610612765,2016,1610612737,85,0.364,0.75,0.25,22,32,1610612765,121,0.539,0.667,0.586,28,54,0
12/2/2016,21600290,Final,1610612743,1610612745,2016,1610612743,110,0.442,0.563,0.29,22,54,1610612745,128,0.511,0.84,0.459,25,41,0
12/3/2016,21600296,Final,1610612742,1610612741,2016,1610612742,107,0.46,0.778,0.419,31,42,1610612741,82,0.451,0.714,0.231,9,43,1
12/3/2016,21600293,Final,1610612761,1610612737,2016,1610612761,128,0.576,0.818,0.542,28,48,1610612737,84,0.398,0.5,0.25,21,38,1
12/3/2016,21600298,Final,1610612757,1610612748,2016,1610612757,99,0.404,0.75,0.375,19,47,1610612748,92,0.442,0.667,0.273,23,46,1
12/3/2016,21600297,Final,1610612762,1610612743,2016,1610612762,105,0.449,0.929,0.36,20,40,1610612743,98,0.446,0.786,0.542,19,37,1
12/3/2016,21600295,Final,1610612763,1610612747,2016,1610612763,103,0.466,0.733,0.333,32,43,1610612747,100,0.432,0.793,0.333,16,44,1
12/3/2016,21600291,Final,1610612749,1610612751,2016,1610612749,112,0.471,0.722,0.25,25,46,1610612751,103,0.374,0.727,0.268,21,46,1
12/3/2016,21600294,Final,1610612755,1610612738,2016,1610612755,106,0.461,0.808,0.455,20,38,1610612738,107,0.5,0.793,0.308,22,37,0
12/3/2016,21600299,Final,1610612744,1610612756,2016,1610612744,138,0.628,0.765,0.667,37,38,1610612756,109,0.451,0.762,0.344,24,36,1
12/3/2016,21600292,Final,1610612766,1610612750,2016,1610612766,120,0.436,0.692,0.389,30,50,1610612750,125,0.453,0.864,0.37,32,51,0
12/4/2016,21600301,Final,1610612760,1610612740,2016,1610612760,101,0.461,0.5,0.214,24,59,1610612740,92,0.367,0.737,0.214,15,51,1
12/4/2016,21600300,Final,1610612765,1610612753,2016,1610612765,92,0.442,0.462,0.37,16,44,1610612753,98,0.532,0.5,0.304,23,39,0
12/4/2016,21600302,Final,1610612752,1610612758,2016,1610612752,106,0.443,0.708,0.379,20,58,1610612758,98,0.32,0.871,0.321,18,51,1
12/4/2016,21600303,Final,1610612746,1610612754,2016,1610612746,102,0.444,0.714,0.333,19,51,1610612754,111,0.494,0.8,0.357,21,36,0
12/5/2016,21600309,Final,1610612749,1610612759,2016,1610612749,96,0.411,0.882,0.25,16,43,1610612759,97,0.43,0.643,0.286,26,46,0
12/5/2016,21600307,Final,1610612737,1610612760,2016,1610612737,99,0.442,0.75,0.318,26,36,1610612760,102,0.463,0.643,0.323,26,43,0
12/5/2016,21600304,Final,1610612755,1610612743,2016,1610612755,98,0.407,0.739,0.355,20,44,1610612743,106,0.461,0.765,0.37,17,45,0
12/5/2016,21600311,Final,1610612745,1610612738,2016,1610612745,107,0.447,0.871,0.316,20,46,1610612738,106,0.424,0.917,0.344,27,42,1
12/5/2016,21600314,Final,1610612744,1610612754,2016,1610612744,142,0.519,0.769,0.378,45,54,1610612754,106,0.412,0.943,0.2,20,40,1
12/5/2016,21600313,Final,1610612747,1610612762,2016,1610612747,101,0.448,0.783,0.357,15,43,1610612762,107,0.475,0.621,0.406,26,39,0
12/5/2016,21600312,Final,1610612742,1610612766,2016,1610612742,101,0.416,0.778,0.361,23,35,1610612766,109,0.506,0.929,0.167,21,53,0
12/5/2016,21600310,Final,1610612740,1610612763,2016,1610612740,108,0.394,0.952,0.313,21,54,1610612763,110,0.404,0.619,0.382,23,61,0
12/5/2016,21600308,Final,1610612741,1610612757,2016,1610612741,110,0.422,0.868,0.304,16,50,1610612757,112,0.484,0.722,0.375,25,38,0
12/5/2016,21600305,Final,1610612761,1610612739,2016,1610612761,112,0.432,0.852,0.406,22,33,1610612739,116,0.476,0.815,0.438,21,48,0
12/5/2016,21600306,Final,1610612751,1610612764,2016,1610612751,113,0.494,0.733,0.407,25,50,1610612764,118,0.489,0.778,0.412,26,35,0
12/6/2016,21600318,Final,1610612763,1610612755,2016,1610612763,96,0.384,0.8,0.118,18,53,1610612755,91,0.39,0.5,0.341,21,45,1
12/6/2016,21600317,Final,1610612765,1610612741,2016,1610612765,102,0.455,0.667,0.381,24,44,1610612741,91,0.44,0.719,0.133,15,45,1
12/6/2016,21600319,Final,1610612750,1610612759,2016,1610612750,91,0.439,0.667,0.35,19,41,1610612759,105,0.527,0.842,0.458,21,35,0
12/6/2016,21600320,Final,1610612762,1610612756,2016,1610612762,112,0.493,0.875,0.444,23,35,1610612756,105,0.464,0.84,0.333,14,41,1
12/6/2016,21600316,Final,1610612748,1610612752,2016,1610612748,103,0.427,0.593,0.44,21,46,1610612752,114,0.49,0.688,0.28,22,53,0
12/6/2016,21600315,Final,1610612764,1610612753,2016,1610612764,116,0.473,0.708,0.478,20,42,1610612753,124,0.518,0.722,0.462,24,43,0
12/7/2016,21600321,Final,1610612766,1610612765,2016,1610612766,87,0.341,0.724,0.286,13,51,1610612765,77,0.382,0.625,0.148,21,57,1
12/7/2016,21600324,Final,1610612737,1610612748,2016,1610612737,103,0.489,0.867,0.211,27,47,1610612748,95,0.425,0.8,0.407,20,33,1
12/7/2016,21600326,Final,1610612745,1610612747,2016,1610612745,134,0.543,0.81,0.417,35,52,1610612747,95,0.391,0.815,0.25,14,39,1
12/7/2016,21600325,Final,1610612749,1610612757,2016,1610612749,115,0.519,0.676,0.417,19,41,1610612757,107,0.435,0.842,0.425,25,44,1
12/7/2016,21600329,Final,1610612756,1610612754,2016,1610612756,94,0.4,0.944,0.273,17,40,1610612754,109,0.449,0.78,0.304,16,49,0
12/7/2016,21600323,Final,1610612751,1610612743,2016,1610612751,116,0.482,0.806,0.346,18,42,1610612743,111,0.4,0.762,0.297,18,58,1
12/7/2016,21600330,Final,1610612746,1610612744,2016,1610612746,98,0.391,0.75,0.308,15,47,1610612744,115,0.472,0.828,0.226,32,46,0
12/7/2016,21600322,Final,1610612753,1610612738,2016,1610612753,87,0.37,0.667,0.423,20,37,1610612738,117,0.512,0.828,0.269,29,49,0
12/7/2016,21600328,Final,1610612742,1610612758,2016,1610612742,89,0.41,0.75,0.333,17,40,1610612758,120,0.56,0.762,0.455,28,40,0
12/7/2016,21600327,Final,1610612752,1610612739,2016,1610612752,94,0.402,0.867,0.355,22,43,1610612739,126,0.488,0.839,0.55,23,46,0
12/8/2016,21600332,Final,1610612764,1610612743,2016,1610612764,92,0.449,0.941,0.316,21,35,1610612743,85,0.408,0.667,0.219,24,45,1
12/8/2016,21600333,Final,1610612763,1610612757,2016,1610612763,88,0.356,0.667,0.3,13,58,1610612757,86,0.305,0.725,0.25,13,52,1
12/8/2016,21600336,Final,1610612741,1610612759,2016,1610612741,95,0.438,0.778,0.235,24,51,1610612759,91,0.402,0.8,0.321,21,43,1
12/8/2016,21600334,Final,1610612740,1610612755,2016,1610612740,88,0.393,0.682,0.28,18,47,1610612755,99,0.429,0.692,0.3,27,46,0
12/8/2016,21600335,Final,1610612762,1610612744,2016,1610612762,99,0.416,0.714,0.263,20,46,1610612744,106,0.488,0.696,0.414,26,47,0
12/8/2016,21600331,Final,1610612761,1610612750,2016,1610612761,124,0.494,0.788,0.444,25,42,1610612750,110,0.511,0.733,0.321,19,43,1
12/9/2016,21600338,Final,1610612739,1610612748,2016,1610612739,114,0.554,0.684,0.375,23,47,1610612748,84,0.344,0.762,0.222,18,46,1
12/9/2016,21600337,Final,1610612766,1610612753,2016,1610612766,109,0.482,0.783,0.409,23,59,1610612753,88,0.374,0.786,0.265,22,40,1
12/9/2016,21600339,Final,1610612738,1610612761,2016,1610612738,94,0.373,0.682,0.405,24,46,1610612761,101,0.415,0.889,0.45,12,50,0
12/9/2016,21600341,Final,1610612760,1610612745,2016,1610612760,99,0.42,0.774,0.25,18,46,1610612745,102,0.391,0.633,0.262,26,52,0
12/9/2016,21600345,Final,1610612758,1610612752,2016,1610612758,100,0.402,0.852,0.25,24,39,1610612752,103,0.429,0.84,0.345,22,54,0
12/9/2016,21600343,Final,1610612742,1610612754,2016,1610612742,111,0.488,0.75,0.469,23,33,1610612754,103,0.464,0.962,0.56,21,38,1
12/9/2016,21600340,Final,1610612749,1610612737,2016,1610612749,110,0.468,0.714,0.429,26,43,1610612737,114,0.476,0.759,0.353,32,46,0
12/9/2016,21600342,Final,1610612750,1610612765,2016,1610612750,90,0.474,0.65,0.188,19,37,1610612765,117,0.5,0.826,0.483,23,42,0
12/9/2016,21600344,Final,1610612747,1610612756,2016,1610612747,115,0.46,0.765,0.346,18,49,1610612756,119,0.474,0.762,0.433,26,44,0
